tweet_id,timestamp_time,timestamp_date,rating_numerator,rating_denominator_1,p1,p1_conf,p1_dog,p1_conf_level
780601303617732608,02:53:48,2016-09-27,12,10,Saint_Bernard,0.995143,True,very confidence
780543529827336192,23:04:13,2016-09-26,12,10,golden_retriever,0.628312,True,confidence
780496263422808064,19:56:24,2016-09-26,12,10,pug,0.99731,True,very confidence
780476555013349377,18:38:05,2016-09-26,12,10,pug,0.919255,True,very confidence
779834332596887552,00:06:08,2016-09-25,11,10,golden_retriever,0.99383,True,very confidence
779056095788752897,20:33:42,2016-09-22,13,10,Chihuahua,0.721188,True,confidence
778990705243029504,16:13:51,2016-09-22,11,10,cocker_spaniel,0.7153510000000001,True,confidence
778650543019483137,17:42:10,2016-09-21,10,10,German_shepherd,0.515699,True,confidence
778624900596654080,16:00:17,2016-09-21,11,10,Airedale,0.786089,True,confidence
778408200802557953,01:39:11,2016-09-21,14,10,Pembroke,0.8483620000000001,True,very confidence
778039087836069888,01:12:28,2016-09-20,12,10,German_shepherd,0.717776,True,confidence
777641927919427584,22:54:18,2016-09-18,12,10,golden_retriever,0.964929,True,very confidence
777621514455814149,21:33:11,2016-09-18,12,10,chow,0.999823,True,very confidence
777189768882946048,16:57:35,2016-09-17,12,10,Chihuahua,0.988412,True,very confidence
776813020089548800,16:00:31,2016-09-16,12,10,toy_poodle,0.51661,True,confidence
776477788987613185,17:48:25,2016-09-15,11,10,Labrador_retriever,0.8848389999999999,True,very confidence
776218204058357768,00:36:55,2016-09-15,13,10,Samoyed,0.940326,True,very confidence
776201521193218049,23:30:38,2016-09-14,10,10,Rottweiler,0.502228,True,confidence
775898661951791106,03:27:11,2016-09-14,12,10,golden_retriever,0.945523,True,very confidence
775842724423557120,23:44:54,2016-09-13,12,10,chow,0.520022,True,confidence
775364825476165632,16:05:54,2016-09-12,11,10,beagle,0.571229,True,confidence
774757898236878852,23:54:11,2016-09-10,12,10,toy_poodle,0.7199409999999999,True,confidence
774639387460112384,16:03:16,2016-09-10,10,10,Walker_hound,0.6275930000000001,True,confidence
774314403806253056,18:31:54,2016-09-09,14,10,Eskimo_dog,0.5960449999999999,True,confidence
773922284943896577,16:33:46,2016-09-08,12,10,Pomeranian,0.554331,True,confidence
773670353721753600,23:52:41,2016-09-07,10,10,Old_English_sheepdog,0.969311,True,very confidence
772826264096874500,15:58:34,2016-09-05,11,10,basset,0.915351,True,very confidence
772615324260794368,02:00:22,2016-09-05,10,10,dalmatian,0.556595,True,confidence
772581559778025472,23:46:12,2016-09-04,10,10,Newfoundland,0.574345,True,confidence
772114945936949249,16:52:02,2016-09-03,10,10,Chihuahua,0.803293,True,confidence
772102971039580160,16:04:27,2016-09-03,11,10,Pembroke,0.54178,True,confidence
771770456517009408,18:03:10,2016-09-02,11,10,papillon,0.53318,True,confidence
771500966810099713,00:12:18,2016-09-02,12,10,Labrador_retriever,0.833952,True,confidence
771380798096281600,16:14:48,2016-09-01,11,10,collie,0.503728,True,confidence
771171053431250945,02:21:21,2016-09-01,11,10,Samoyed,0.978833,True,very confidence
771102124360998913,21:47:27,2016-08-31,12,10,Labrador_retriever,0.568789,True,confidence
770787852854652928,00:58:39,2016-08-31,10,10,Bernese_mountain_dog,0.787812,True,confidence
770772759874076672,23:58:40,2016-08-30,11,10,chow,0.979515,True,very confidence
770293558247038976,16:14:30,2016-08-29,10,10,Italian_greyhound,0.931668,True,very confidence
770093767776997377,03:00:36,2016-08-29,12,10,golden_retriever,0.843799,True,very confidence
769940425801170949,16:51:16,2016-08-28,12,10,miniature_pinscher,0.796313,True,confidence
768855141948723200,16:58:45,2016-08-25,11,10,chow,0.7202189999999999,True,confidence
768596291618299904,23:50:10,2016-08-24,12,10,Great_Pyrenees,0.729745,True,confidence
768473857036525572,15:43:39,2016-08-24,11,10,Labrador_retriever,0.73917,True,confidence
767122157629476866,22:12:29,2016-08-20,13,10,toy_poodle,0.873841,True,very confidence
766693177336135680,17:47:52,2016-08-19,11,10,Doberman,0.948355,True,very confidence
766423258543644672,23:55:18,2016-08-18,9,10,keeshond,0.995823,True,very confidence
766313316352462849,16:38:26,2016-08-18,12,10,toy_poodle,0.966896,True,very confidence
766008592277377025,20:27:34,2016-08-17,11,10,Welsh_springer_spaniel,0.7281529999999999,True,confidence
765719909049503744,01:20:27,2016-08-17,12,10,golden_retriever,0.969518,True,very confidence
765669560888528897,22:00:23,2016-08-16,12,10,beagle,0.993333,True,very confidence
765395769549590528,03:52:26,2016-08-16,13,10,Pembroke,0.509491,True,confidence
765371061932261376,02:14:15,2016-08-16,11,10,golden_retriever,0.829456,True,confidence
765222098633691136,16:22:20,2016-08-15,10,10,dalmatian,0.556595,True,confidence
764857477905154048,16:13:27,2016-08-14,12,10,Bernese_mountain_dog,0.7920590000000001,True,confidence
764259802650378240,00:38:30,2016-08-13,10,10,German_shepherd,0.973677,True,very confidence
762699858130116608,17:19:51,2016-08-08,11,10,kelpie,0.519047,True,confidence
762471784394268675,02:13:34,2016-08-08,12,10,Samoyed,0.540276,True,confidence
762464539388485633,01:44:46,2016-08-08,12,10,chow,0.999953,True,very confidence
761750502866649088,02:27:27,2016-08-06,10,10,golden_retriever,0.586937,True,confidence
761334018830917632,22:52:29,2016-08-04,10,10,Norwegian_elkhound,0.8229360000000001,True,confidence
761292947749015552,20:09:17,2016-08-04,11,10,standard_poodle,0.6608930000000001,True,confidence
761004547850530816,01:03:17,2016-08-04,11,10,golden_retriever,0.735163,True,confidence
760656994973933572,02:02:14,2016-08-03,11,10,golden_retriever,0.760546,True,confidence
760539183865880579,18:14:06,2016-08-02,12,10,Samoyed,0.988013,True,very confidence
759793422261743616,16:50:42,2016-07-31,12,10,golden_retriever,0.985876,True,very confidence
759566828574212096,01:50:18,2016-07-31,10,10,Labrador_retriever,0.967397,True,very confidence
759557299618865152,01:12:26,2016-07-31,10,10,golden_retriever,0.763333,True,confidence
759197388317847553,01:22:17,2016-07-30,12,10,kuvasz,0.5113409999999999,True,confidence
759047813560868866,15:27:55,2016-07-29,11,10,Labrador_retriever,0.778546,True,confidence
758740312047005698,19:06:01,2016-07-28,12,10,Chesapeake_Bay_retriever,0.848514,True,very confidence
758474966123810816,01:31:38,2016-07-28,11,10,Pembroke,0.546145,True,confidence
758405701903519748,20:56:24,2016-07-27,10,10,Chesapeake_Bay_retriever,0.702954,True,confidence
758355060040593408,17:35:10,2016-07-27,11,10,Pembroke,0.987643,True,very confidence
757611664640446465,16:21:11,2016-07-25,12,10,bluetick,0.829259,True,confidence
757393109802180609,01:52:43,2016-07-25,10,10,Labrador_retriever,0.787125,True,confidence
757354760399941633,23:20:20,2016-07-24,8,10,Italian_greyhound,0.914667,True,very confidence
756998049151549440,23:42:53,2016-07-23,11,10,golden_retriever,0.678555,True,confidence
756939218950160384,19:49:07,2016-07-23,12,10,golden_retriever,0.790371,True,confidence
756303284449767430,01:42:09,2016-07-22,11,10,golden_retriever,0.981652,True,very confidence
756275833623502848,23:53:04,2016-07-21,10,10,Airedale,0.602957,True,confidence
755955933503782912,02:41:54,2016-07-21,12,10,Pekinese,0.596882,True,confidence
755110668769038337,18:43:07,2016-07-18,13,10,Labrador_retriever,0.708974,True,confidence
754856583969079297,01:53:28,2016-07-18,11,10,golden_retriever,0.8723850000000001,True,very confidence
754449512966619136,22:55:55,2016-07-16,11,10,beagle,0.858513,True,very confidence
754011816964026368,17:56:40,2016-07-15,12,10,French_bulldog,0.600985,True,confidence
753026973505581056,00:43:15,2016-07-13,10,10,Pembroke,0.868511,True,very confidence
752917284578922496,17:27:23,2016-07-12,11,10,German_shepherd,0.609283,True,confidence
752173152931807232,16:10:29,2016-07-10,12,10,Labrador_retriever,0.527659,True,confidence
751830394383790080,17:28:29,2016-07-09,12,10,chow,0.703569,True,confidence
751598357617971201,02:06:27,2016-07-09,13,10,toy_poodle,0.757756,True,confidence
751583847268179968,01:08:47,2016-07-09,5,10,dalmatian,0.8683040000000001,True,very confidence
751538714308972544,22:09:27,2016-07-08,10,10,Labrador_retriever,0.516257,True,confidence
751456908746354688,16:44:23,2016-07-08,12,10,golden_retriever,0.714409,True,confidence
751205363882532864,00:04:50,2016-07-08,12,10,Labrador_retriever,0.947164,True,very confidence
751132876104687617,19:16:47,2016-07-07,10,10,Labrador_retriever,0.92939,True,very confidence
750868782890057730,01:47:22,2016-07-07,11,10,toy_poodle,0.912648,True,very confidence
750719632563142656,15:54:42,2016-07-06,12,10,Pembroke,0.972587,True,very confidence
750429297815552001,20:41:01,2016-07-05,12,10,golden_retriever,0.964929,True,very confidence
750383411068534784,17:38:41,2016-07-05,9,10,Border_collie,0.672791,True,confidence
750147208377409536,02:00:06,2016-07-05,13,10,pug,0.977765,True,very confidence
750117059602808832,00:00:18,2016-07-05,10,10,Shih-Tzu,0.814405,True,confidence
750086836815486976,22:00:12,2016-07-04,12,10,pug,0.978277,True,very confidence
749996283729883136,16:00:22,2016-07-04,12,10,Old_English_sheepdog,0.515319,True,confidence
749774190421639168,01:17:51,2016-07-04,12,10,Pekinese,0.8790120000000001,True,very confidence
749417653287129088,01:41:06,2016-07-03,11,10,papillon,0.772894,True,confidence
749403093750648834,00:43:15,2016-07-03,10,10,Chesapeake_Bay_retriever,0.694541,True,confidence
749395845976588288,00:14:27,2016-07-03,10,10,Pomeranian,0.973715,True,very confidence
749064354620928000,02:17:13,2016-07-02,11,10,pug,0.985222,True,very confidence
748977405889503236,20:31:43,2016-07-01,10,10,German_short-haired_pointer,0.742216,True,confidence
748932637671223296,17:33:49,2016-07-01,13,10,borzoi,0.742912,True,confidence
748699167502000129,02:06:06,2016-07-01,11,10,Pembroke,0.849029,True,very confidence
748346686624440324,02:45:28,2016-06-30,10,10,borzoi,0.5964550000000001,True,confidence
748324050481647620,01:15:31,2016-06-30,11,10,Shetland_sheepdog,0.880499,True,very confidence
747933425676525569,23:23:19,2016-06-28,11,10,Samoyed,0.998201,True,very confidence
747816857231626240,15:40:07,2016-06-28,4,10,Pembroke,0.7689229999999999,True,confidence
747600769478692864,01:21:27,2016-06-28,10,10,Chesapeake_Bay_retriever,0.804363,True,confidence
747219827526344708,00:07:44,2016-06-27,11,10,Shetland_sheepdog,0.548018,True,confidence
747103485104099331,16:25:26,2016-06-26,11,10,Labrador_retriever,0.991954,True,very confidence
746872823977771008,01:08:52,2016-06-26,11,10,Pembroke,0.540201,True,confidence
746790600704425984,19:42:08,2016-06-25,10,10,Boston_bull,0.936183,True,very confidence
746507379341139972,00:56:43,2016-06-25,10,10,toy_poodle,0.508292,True,confidence
746369468511756288,15:48:42,2016-06-24,9,10,German_shepherd,0.622957,True,confidence
746131877086527488,00:04:36,2016-06-24,10,10,chow,0.575637,True,confidence
745789745784041472,01:25:06,2016-06-23,10,10,Pekinese,0.984267,True,very confidence
745422732645535745,01:06:43,2016-06-22,9,10,Labrador_retriever,0.6638,True,confidence
745057283344719872,00:54:33,2016-06-21,12,10,Shetland_sheepdog,0.963985,True,very confidence
744334592493166593,01:02:50,2016-06-19,11,10,Samoyed,0.960543,True,very confidence
744234799360020481,18:26:18,2016-06-18,13,10,Labrador_retriever,0.825333,True,confidence
743980027717509120,01:33:55,2016-06-18,11,10,bull_mastiff,0.97573,True,very confidence
743895849529389061,19:59:26,2016-06-17,10,10,dalmatian,0.562315,True,confidence
743609206067040256,01:00:24,2016-06-17,10,10,Weimaraner,0.982794,True,very confidence
743210557239623680,22:36:19,2016-06-15,10,10,golden_retriever,0.930705,True,very confidence
742423170473463808,18:27:32,2016-06-13,12,10,pug,0.99731,True,very confidence
742385895052087300,15:59:24,2016-06-13,11,10,Cardigan,0.5669109999999999,True,confidence
741743634094141440,21:27:17,2016-06-11,11,10,Labrador_retriever,0.786089,True,confidence
741303864243200000,16:19:48,2016-06-10,12,10,Chihuahua,0.7681560000000001,True,confidence
741067306818797568,00:39:48,2016-06-10,12,10,golden_retriever,0.843799,True,very confidence
740359016048689152,01:45:19,2016-06-08,9,10,golden_retriever,0.8636870000000001,True,very confidence
740214038584557568,16:09:13,2016-06-07,10,10,Chesapeake_Bay_retriever,0.586414,True,confidence
739606147276148736,23:53:41,2016-06-05,9,10,Blenheim_spaniel,0.933755,True,very confidence
739544079319588864,19:47:03,2016-06-05,10,10,Labrador_retriever,0.967397,True,very confidence
739485634323156992,15:54:48,2016-06-05,6,10,Walker_hound,0.640256,True,confidence
739238157791694849,23:31:25,2016-06-04,13,10,Eskimo_dog,0.503372,True,confidence
738883359779196928,00:01:35,2016-06-04,10,10,Labrador_retriever,0.691137,True,confidence
738537504001953792,01:07:16,2016-06-03,11,10,chow,0.808737,True,confidence
738166403467907072,00:32:39,2016-06-02,12,10,keeshond,0.8788860000000001,True,very confidence
738156290900254721,23:52:28,2016-06-01,10,10,pug,0.751758,True,confidence
737826014890496000,02:00:04,2016-06-01,10,10,vizsla,0.990391,True,very confidence
737678689543020544,16:14:39,2016-05-31,11,10,Pembroke,0.935307,True,very confidence
736736130620620800,01:49:16,2016-05-29,13,10,schipperke,0.545502,True,confidence
736010884653420544,01:47:23,2016-05-27,10,10,golden_retriever,0.553901,True,confidence
735991953473572864,00:32:10,2016-05-27,11,10,cocker_spaniel,0.961643,True,very confidence
735635087207878657,00:54:06,2016-05-26,11,10,pug,0.8918709999999999,True,very confidence
735256018284875776,23:47:49,2016-05-24,8,10,Staffordshire_bullterrier,0.523191,True,confidence
734912297295085568,01:02:00,2016-05-24,10,10,Maltese_dog,0.847292,True,very confidence
734787690684657664,16:46:51,2016-05-23,13,10,golden_retriever,0.883991,True,very confidence
733482008106668032,02:18:32,2016-05-20,10,10,French_bulldog,0.619382,True,confidence
733460102733135873,00:51:30,2016-05-20,11,10,chow,0.931275,True,very confidence
733109485275860992,01:38:16,2016-05-19,12,10,golden_retriever,0.945523,True,very confidence
732726085725589504,00:14:46,2016-05-18,11,10,Pomeranian,0.961902,True,very confidence
732585889486888962,14:57:41,2016-05-17,10,10,Staffordshire_bullterrier,0.843359,True,very confidence
732005617171337216,00:31:53,2016-05-16,11,10,English_setter,0.677408,True,confidence
731285275100512256,00:49:30,2016-05-14,12,10,Pembroke,0.967103,True,very confidence
730573383004487680,01:40:42,2016-05-12,10,10,American_Staffordshire_terrier,0.810158,True,confidence
730427201120833536,15:59:50,2016-05-11,11,10,Eskimo_dog,0.682082,True,confidence
729463711119904772,00:11:16,2016-05-09,13,10,German_shepherd,0.829307,True,confidence
728986383096946689,16:34:32,2016-05-07,11,10,Maltese_dog,0.95207,True,very confidence
728760639972315136,01:37:30,2016-05-07,13,10,Pembroke,0.939134,True,very confidence
727524757080539137,15:46:33,2016-05-03,10,10,Pomeranian,0.958834,True,very confidence
727314416056803329,01:50:44,2016-05-03,11,10,toy_poodle,0.827469,True,confidence
727175381690781696,16:38:15,2016-05-02,10,10,flat-coated_retriever,0.656463,True,confidence
726887082820554753,21:32:40,2016-05-01,10,10,soft-coated_wheaten_terrier,0.5159189999999999,True,confidence
725729321944506368,16:52:08,2016-04-28,12,10,boxer,0.599076,True,confidence
724983749226668032,15:29:30,2016-04-26,12,10,golden_retriever,0.67575,True,confidence
724771698126512129,01:26:53,2016-04-26,11,10,German_short-haired_pointer,0.835491,True,confidence
724049859469295616,01:38:33,2016-04-24,10,10,Border_collie,0.581835,True,confidence
724046343203856385,01:24:35,2016-04-24,10,10,boxer,0.8262719999999999,True,confidence
723912936180330496,16:34:28,2016-04-23,12,10,Samoyed,0.991772,True,very confidence
723673163800948736,00:41:42,2016-04-23,10,10,golden_retriever,0.83939,True,confidence
722613351520608256,02:30:23,2016-04-20,12,10,Labrador_retriever,0.5309149999999999,True,confidence
721503162398597120,00:58:53,2016-04-17,11,10,Pomeranian,0.99775,True,very confidence
721001180231503872,15:44:11,2016-04-15,11,10,Samoyed,0.950053,True,very confidence
720785406564900865,01:26:47,2016-04-15,12,10,Chihuahua,0.8964219999999999,True,very confidence
720415127506415616,00:55:25,2016-04-14,10,10,Rottweiler,0.990312,True,very confidence
720389942216527872,23:15:21,2016-04-13,11,10,Pembroke,0.873977,True,very confidence
720043174954147842,00:17:25,2016-04-13,11,10,Samoyed,0.954517,True,very confidence
719991154352222208,20:50:42,2016-04-12,10,10,golden_retriever,0.605304,True,confidence
719551379208073216,15:43:12,2016-04-11,10,10,malamute,0.873233,True,very confidence
719339463458033665,01:41:07,2016-04-11,10,10,golden_retriever,0.765778,True,confidence
718939241951195136,23:10:47,2016-04-09,12,10,Pembroke,0.7663270000000001,True,confidence
718631497683582976,02:47:55,2016-04-09,10,10,Pomeranian,0.993718,True,very confidence
718613305783398402,01:35:37,2016-04-09,11,10,Labrador_retriever,0.58458,True,confidence
718540630683709445,20:46:50,2016-04-08,10,10,Maltese_dog,0.632289,True,confidence
717841801130979328,22:29:56,2016-04-06,11,10,Brittany_spaniel,0.922876,True,very confidence
717537687239008257,02:21:30,2016-04-06,11,10,golden_retriever,0.779356,True,confidence
717047459982213120,17:53:31,2016-04-04,12,10,golden_retriever,0.983548,True,very confidence
717009362452090881,15:22:08,2016-04-04,10,10,Siberian_husky,0.506154,True,confidence
716802964044845056,01:41:58,2016-04-04,10,10,malinois,0.619577,True,confidence
716080869887381504,01:52:38,2016-04-02,11,10,golden_retriever,0.638625,True,confidence
715928423106027520,15:46:52,2016-04-01,11,10,pug,0.976685,True,very confidence
715733265223708672,02:51:22,2016-04-01,10,10,Dandie_Dinmont,0.740229,True,confidence
715680795826982913,23:22:53,2016-03-31,12,10,golden_retriever,0.990715,True,very confidence
715342466308784130,00:58:29,2016-03-31,10,10,West_Highland_white_terrier,0.597111,True,confidence
715220193576927233,16:52:36,2016-03-30,10,10,Chihuahua,0.584026,True,confidence
715200624753819648,15:34:51,2016-03-30,12,10,Chihuahua,0.956787,True,very confidence
714982300363173890,01:07:18,2016-03-30,9,10,Brittany_spaniel,0.944376,True,very confidence
714251586676113411,00:43:43,2016-03-28,8,10,soft-coated_wheaten_terrier,0.751962,True,confidence
714214115368108032,22:14:49,2016-03-27,13,10,pug,0.533967,True,confidence
714141408463036416,17:25:54,2016-03-27,10,10,Labrador_retriever,0.586951,True,confidence
713761197720473600,16:15:05,2016-03-26,12,10,Brittany_spaniel,0.797936,True,confidence
713411074226274305,17:03:49,2016-03-25,11,10,Great_Pyrenees,0.720337,True,confidence
713177543487135744,01:35:51,2016-03-25,10,10,whippet,0.734244,True,confidence
712809025985978368,01:11:29,2016-03-24,10,10,Labrador_retriever,0.8686709999999999,True,very confidence
712717840512598017,19:09:09,2016-03-23,10,10,Great_Pyrenees,0.732043,True,confidence
712668654853337088,15:53:42,2016-03-23,10,10,Labrador_retriever,0.829058,True,confidence
712097430750289920,02:03:52,2016-03-22,10,10,Labrador_retriever,0.720481,True,confidence
712085617388212225,01:16:55,2016-03-22,11,10,Shih-Tzu,0.625129,True,confidence
711363825979756544,01:28:47,2016-03-20,11,10,Pembroke,0.7509060000000001,True,confidence
711008018775851008,01:54:56,2016-03-19,11,10,French_bulldog,0.731405,True,confidence
710833117892898816,14:19:56,2016-03-18,12,10,Pembroke,0.803742,True,confidence
710588934686908417,22:09:38,2016-03-17,12,10,Pembroke,0.982004,True,very confidence
710283270106132480,01:55:02,2016-03-17,11,10,Shih-Tzu,0.932401,True,very confidence
710272297844797440,01:11:26,2016-03-17,11,10,Old_English_sheepdog,0.586307,True,confidence
710140971284037632,16:29:35,2016-03-16,8,10,Pekinese,0.95317,True,very confidence
710117014656950272,14:54:24,2016-03-16,11,10,toy_poodle,0.802092,True,confidence
709918798883774466,01:46:45,2016-03-16,12,10,Pembroke,0.956222,True,very confidence
709852847387627521,21:24:41,2016-03-15,12,10,Chihuahua,0.945629,True,very confidence
709566166965075968,02:25:31,2016-03-15,12,10,chow,0.999837,True,very confidence
709556954897764353,01:48:55,2016-03-15,12,10,golden_retriever,0.790026,True,confidence
709449600415961088,18:42:20,2016-03-14,10,10,Maltese_dog,0.780187,True,confidence
709409458133323776,16:02:49,2016-03-14,8,10,Shetland_sheepdog,0.79745,True,confidence
709207347839836162,02:39:42,2016-03-14,11,10,Chihuahua,0.948323,True,very confidence
708845821941387268,02:43:08,2016-03-13,9,10,schipperke,0.74564,True,confidence
708810915978854401,00:24:26,2016-03-13,10,10,golden_retriever,0.976139,True,very confidence
708738143638450176,19:35:15,2016-03-12,11,10,Pomeranian,0.933457,True,very confidence
708469915515297792,01:49:25,2016-03-12,11,10,Chihuahua,0.748163,True,confidence
708356463048204288,18:18:36,2016-03-11,10,10,pug,0.871283,True,very confidence
708130923141795840,03:22:23,2016-03-11,11,10,French_bulldog,0.710354,True,confidence
708109389455101952,01:56:49,2016-03-11,10,10,Staffordshire_bullterrier,0.5161060000000001,True,confidence
708026248782585858,20:26:26,2016-03-10,13,10,malinois,0.7864680000000001,True,confidence
707969809498152960,16:42:10,2016-03-10,11,10,toy_poodle,0.908491,True,very confidence
707776935007539200,03:55:45,2016-03-10,11,10,miniature_pinscher,0.890426,True,very confidence
707741517457260545,01:35:01,2016-03-10,10,10,whippet,0.738371,True,confidence
707411934438625280,03:45:22,2016-03-09,11,10,Lakeland_terrier,0.7382770000000001,True,confidence
707387676719185920,02:08:59,2016-03-09,10,10,Chihuahua,0.888468,True,very confidence
707377100785885184,01:26:57,2016-03-09,9,10,golden_retriever,0.637225,True,confidence
707315916783140866,21:23:50,2016-03-08,10,10,Bernese_mountain_dog,0.979235,True,very confidence
707059547140169728,04:25:07,2016-03-08,11,10,Samoyed,0.8973120000000001,True,very confidence
707038192327901184,03:00:15,2016-03-08,10,10,pug,0.642426,True,confidence
707021089608753152,01:52:18,2016-03-08,12,10,cocker_spaniel,0.559658,True,confidence
707014260413456384,01:25:10,2016-03-08,11,10,Chihuahua,0.58378,True,confidence
706681918348251136,03:24:33,2016-03-07,12,10,toy_poodle,0.717584,True,confidence
706538006853918722,17:52:42,2016-03-06,11,10,chow,0.541794,True,confidence
706516534877929472,16:27:23,2016-03-06,12,10,golden_retriever,0.7726850000000001,True,confidence
706346369204748288,05:11:12,2016-03-06,12,10,Tibetan_mastiff,0.956462,True,very confidence
706310011488698368,02:46:44,2016-03-06,12,10,Pembroke,0.6981649999999999,True,confidence
706291001778950144,01:31:11,2016-03-06,11,10,Border_terrier,0.587101,True,confidence
706265994973601792,23:51:49,2016-03-05,11,10,papillon,0.743715,True,confidence
705975130514706432,04:36:02,2016-03-05,10,10,Staffordshire_bullterrier,0.5877640000000001,True,confidence
705970349788291072,04:17:02,2016-03-05,12,10,golden_retriever,0.776346,True,confidence
705898680587526145,23:32:15,2016-03-04,10,10,collie,0.808276,True,confidence
705591895322394625,03:13:11,2016-03-04,11,10,basenji,0.877207,True,very confidence
705475953783398401,19:32:29,2016-03-03,12,10,golden_retriever,0.908784,True,very confidence
705428427625635840,16:23:38,2016-03-03,11,10,Chihuahua,0.774792,True,confidence
705066031337840642,16:23:36,2016-03-02,12,10,Airedale,0.868658,True,very confidence
704871453724954624,03:30:25,2016-03-02,12,10,Norfolk_terrier,0.689504,True,confidence
704847917308362754,01:56:53,2016-03-02,12,10,golden_retriever,0.85724,True,very confidence
704480331685040129,01:36:14,2016-03-01,11,10,Samoyed,0.979206,True,very confidence
704364645503647744,17:56:32,2016-02-29,12,10,Pembroke,0.980695,True,very confidence
703774238772166656,02:50:28,2016-02-28,10,10,Labrador_retriever,0.990119,True,very confidence
703769065844768768,02:29:55,2016-02-28,10,10,boxer,0.838994,True,confidence
703611486317502464,16:03:45,2016-02-27,10,10,Pembroke,0.756441,True,confidence
703382836347330562,00:55:11,2016-02-27,12,10,golden_retriever,0.945664,True,very confidence
703356393781329922,23:10:06,2016-02-26,9,10,Border_collie,0.894842,True,very confidence
703079050210877440,04:48:02,2016-02-26,11,10,Pembroke,0.778503,True,confidence
702684942141153280,02:42:00,2016-02-25,11,10,golden_retriever,0.514085,True,confidence
702539513671897089,17:04:07,2016-02-24,12,10,Pomeranian,0.714367,True,confidence
702321140488925184,02:36:23,2016-02-24,12,10,West_Highland_white_terrier,0.769159,True,confidence
702276748847800320,23:39:59,2016-02-23,11,10,Boston_bull,0.697303,True,confidence
701889187134500865,21:59:57,2016-02-22,11,10,French_bulldog,0.902856,True,very confidence
701601587219795968,02:57:08,2016-02-22,10,10,Chihuahua,0.993661,True,very confidence
701570477911896070,00:53:31,2016-02-22,9,10,Yorkshire_terrier,0.90799,True,very confidence
701214700881756160,01:19:47,2016-02-21,12,10,Chihuahua,0.615163,True,confidence
700864154249383937,02:06:50,2016-02-20,12,10,kuvasz,0.8058569999999999,True,confidence
700518061187723268,03:11:35,2016-02-19,10,10,American_Staffordshire_terrier,0.569501,True,confidence
700143752053182464,02:24:13,2016-02-18,10,10,golden_retriever,0.53246,True,confidence
700029284593901568,18:49:22,2016-02-17,10,10,West_Highland_white_terrier,0.726571,True,confidence
699801817392291840,03:45:29,2016-02-17,11,10,golden_retriever,0.808978,True,confidence
699779630832685056,02:17:19,2016-02-17,10,10,malinois,0.706038,True,confidence
699446877801091073,04:15:05,2016-02-16,12,10,Pembroke,0.9694,True,very confidence
699434518667751424,03:25:58,2016-02-16,12,10,golden_retriever,0.836572,True,confidence
699423671849451520,02:42:52,2016-02-16,10,10,pug,0.99786,True,very confidence
699413908797464576,02:04:04,2016-02-16,11,10,Samoyed,0.517479,True,confidence
699079609774645248,03:55:41,2016-02-15,8,10,schipperke,0.667324,True,confidence
699072405256409088,03:27:04,2016-02-15,12,10,Shih-Tzu,0.599587,True,confidence
698907974262222848,16:33:40,2016-02-14,10,10,German_short-haired_pointer,0.983131,True,very confidence
698703483621523456,03:01:06,2016-02-14,7,10,Brittany_spaniel,0.931963,True,very confidence
698549713696649216,16:50:04,2016-02-13,9,10,French_bulldog,0.998544,True,very confidence
698355670425473025,03:59:01,2016-02-13,10,10,pug,0.990191,True,very confidence
698342080612007937,03:05:01,2016-02-13,11,10,boxer,0.8830479999999999,True,very confidence
698195409219559425,17:22:12,2016-02-12,9,10,Labrador_retriever,0.64369,True,confidence
697990423684476929,03:47:39,2016-02-12,11,10,Pembroke,0.984783,True,very confidence
697616773278015490,03:02:54,2016-02-11,11,10,Lhasa,0.521931,True,confidence
697596423848730625,01:42:02,2016-02-11,11,10,Shetland_sheepdog,0.621668,True,confidence
697270446429966336,04:06:43,2016-02-10,10,10,toy_poodle,0.880014,True,very confidence
697259378236399616,03:22:44,2016-02-10,8,10,Great_Dane,0.999223,True,very confidence
696894894812565505,03:14:25,2016-02-09,9,10,Appenzeller,0.665628,True,confidence
695794761660297217,02:22:53,2016-02-06,13,10,Samoyed,0.962139,True,very confidence
695767669421768709,00:35:13,2016-02-06,13,10,soft-coated_wheaten_terrier,0.805139,True,confidence
695629776980148225,15:27:17,2016-02-05,8,10,Old_English_sheepdog,0.693857,True,confidence
695446424020918272,03:18:42,2016-02-05,12,10,basenji,0.748904,True,confidence
695409464418041856,00:51:51,2016-02-05,10,10,pug,0.997445,True,very confidence
695314793360662529,18:35:39,2016-02-04,10,10,Maltese_dog,0.678547,True,confidence
695074328191332352,02:40:08,2016-02-04,11,10,Shih-Tzu,0.5101060000000001,True,confidence
695051054296211456,01:07:39,2016-02-04,6,10,Boston_bull,0.761454,True,confidence
694329668942569472,01:21:07,2016-02-02,9,10,boxer,0.99006,True,very confidence
694001791655137281,03:38:15,2016-02-01,11,10,Pembroke,0.769999,True,confidence
693942351086120961,23:42:03,2016-01-31,10,10,groenendael,0.550796,True,confidence
693629975228977152,03:00:47,2016-01-31,12,10,pug,0.841987,True,very confidence
693262851218264065,02:41:58,2016-01-30,11,10,golden_retriever,0.989333,True,very confidence
693231807727280129,00:38:37,2016-01-30,9,10,vizsla,0.8764129999999999,True,very confidence
693155686491000832,19:36:08,2016-01-29,12,10,Shih-Tzu,0.69748,True,confidence
